time,status,id,message,name,address,lat,lng,tags
2025-11-11 16:08:15,OK,6912fd029e268fedeabaca69,Uploaded,976 Võ Văn Kiệt,"976 Võ Văn Kiệt, Phường Cầu Ông Lãnh, Thành phố Hồ Chí Minh, Việt Nam",10.755200799999999,106.6880116,
